order_number,customer_key,product_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO47747,5254,143,4/1/2012,4/8/2012,4/13/2012,2182,1,2182
SO47748,15486,123,4/1/2012,4/8/2012,4/13/2012,2071,1,2071
SO47749,11173,143,4/1/2012,4/8/2012,4/13/2012,2182,1,2182
SO47750,10977,49,4/1/2012,4/8/2012,4/13/2012,2443,1,2443
SO47751,10984,49,4/1/2012,4/8/2012,4/13/2012,2443,1,2443
SO47752,10995,141,4/1/2012,4/8/2012,4/13/2012,2182,1,2182
SO47753,2021,121,4/1/2012,4/8/2012,4/13/2012,2049,1,2049
SO47754,3105,134,4/2/2012,4/9/2012,4/14/2012,1000,1,1000
SO47755,6196,133,4/2/2012,4/9/2012,4/14/2012,1000,1,1000
SO47756,1273,124,4/2/2012,4/9/2012,4/14/2012,2071,1,2071
SO47757,5531,142,4/2/2012,4/9/2012,4/14/2012,2182,1,2182
SO47758,5551,143,4/2/2012,4/9/2012,4/14/2012,2182,1,2182
SO47759,3774,140,4/2/2012,4/9/2012,4/14/2012,2182,1,2182
SO47760,2483,143,4/2/2012,4/9/2012,4/14/2012,2182,1,2182
SO47761,9549,47,4/3/2012,4/10/2012,4/15/2012,783,1,783
SO47762,15331,123,4/3/2012,4/10/2012,4/15/2012,2071,1,2071
SO47763,11171,142,4/3/2012,4/10/2012,4/15/2012,2182,1,2182
SO47764,17712,125,4/4/2012,4/11/2012,4/16/2012,2071,1,2071
SO47765,15344,121,4/4/2012,4/11/2012,4/16/2012,2049,1,2049
SO47766,15330,120,4/4/2012,4/11/2012,4/16/2012,2049,1,2049
SO47767,13903,130,4/4/2012,4/11/2012,4/16/2012,1000,1,1000
SO47768,10986,143,4/4/2012,4/11/2012,4/16/2012,2182,1,2182
SO47769,1704,121,4/4/2012,4/11/2012,4/16/2012,2049,1,2049
SO47770,15376,38,4/4/2012,4/11/2012,4/16/2012,783,1,783
SO47771,11182,141,4/5/2012,4/12/2012,4/17/2012,2182,1,2182
SO47772,11196,49,4/5/2012,4/12/2012,4/17/2012,2443,1,2443
SO47773,4346,47,4/5/2012,4/12/2012,4/17/2012,783,1,783
SO47774,4347,39,4/5/2012,4/12/2012,4/17/2012,783,1,783
SO47775,10981,49,4/5/2012,4/12/2012,4/17/2012,2443,1,2443
SO47776,2008,123,4/5/2012,4/12/2012,4/17/2012,2071,1,2071
SO47777,15163,36,4/5/2012,4/12/2012,4/17/2012,783,1,783
SO47778,1285,124,4/6/2012,4/13/2012,4/18/2012,2071,1,2071
SO47779,5270,140,4/6/2012,4/13/2012,4/18/2012,2182,1,2182
SO47780,3106,130,4/6/2012,4/13/2012,4/18/2012,1000,1,1000
SO47781,14992,142,4/6/2012,4/13/2012,4/18/2012,2182,1,2182
SO47782,11033,141,4/6/2012,4/13/2012,4/18/2012,2182,1,2182
SO47783,11198,143,4/6/2012,4/13/2012,4/18/2012,2182,1,2182
SO47784,2079,125,4/6/2012,4/13/2012,4/18/2012,2071,1,2071
SO47785,17709,125,4/7/2012,4/14/2012,4/19/2012,2071,1,2071
SO47786,3720,50,4/7/2012,4/14/2012,4/19/2012,2443,1,2443
SO47787,5586,48,4/7/2012,4/14/2012,4/19/2012,2443,1,2443
SO47788,5547,142,4/8/2012,4/15/2012,4/20/2012,2182,1,2182
SO47789,2454,140,4/8/2012,4/15/2012,4/20/2012,2182,1,2182
SO47790,11174,143,4/8/2012,4/15/2012,4/20/2012,2182,1,2182
SO47791,2037,120,4/8/2012,4/15/2012,4/20/2012,2049,1,2049
SO47792,5208,49,4/9/2012,4/16/2012,4/21/2012,2443,1,2443
SO47793,3717,48,4/9/2012,4/16/2012,4/21/2012,2443,1,2443
SO47794,9376,124,4/9/2012,4/16/2012,4/21/2012,2071,1,2071
SO47795,11005,142,4/9/2012,4/16/2012,4/21/2012,2182,1,2182
SO47796,10980,143,4/9/2012,4/16/2012,4/21/2012,2182,1,2182
SO47797,10987,143,4/9/2012,4/16/2012,4/21/2012,2182,1,2182
SO47798,2001,124,4/9/2012,4/16/2012,4/21/2012,2071,1,2071
SO47799,1265,121,4/10/2012,4/17/2012,4/22/2012,2049,1,2049
SO47800,3799,139,4/10/2012,4/17/2012,4/22/2012,2182,1,2182
SO47801,9556,43,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47802,9851,37,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47803,11001,142,4/10/2012,4/17/2012,4/22/2012,2182,1,2182
SO47804,11179,50,4/10/2012,4/17/2012,4/22/2012,2443,1,2443
SO47805,11199,142,4/10/2012,4/17/2012,4/22/2012,2182,1,2182
SO47806,4349,37,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47807,5576,142,4/10/2012,4/17/2012,4/22/2012,2182,1,2182
SO47808,15162,38,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47809,15188,36,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47810,15205,39,4/10/2012,4/17/2012,4/22/2012,783,1,783
SO47811,1272,123,4/11/2012,4/18/2012,4/23/2012,2071,1,2071
SO47812,5253,141,4/11/2012,4/18/2012,4/23/2012,2182,1,2182
SO47813,3099,131,4/11/2012,4/18/2012,4/23/2012,1000,1,1000
SO47814,15339,121,4/11/2012,4/18/2012,4/23/2012,2049,1,2049
SO47815,11034,143,4/11/2012,4/18/2012,4/23/2012,2182,1,2182
SO47816,11175,49,4/11/2012,4/18/2012,4/23/2012,2443,1,2443
SO47817,11201,143,4/11/2012,4/18/2012,4/23/2012,2182,1,2182
SO47818,4365,47,4/11/2012,4/18/2012,4/23/2012,783,1,783
SO47819,10969,140,4/11/2012,4/18/2012,4/23/2012,2182,1,2182
SO47820,2026,123,4/11/2012,4/18/2012,4/23/2012,2071,1,2071
SO47821,2039,123,4/11/2012,4/18/2012,4/23/2012,2071,1,2071
SO47822,2052,124,4/11/2012,4/18/2012,4/23/2012,2071,1,2071
SO47823,15161,41,4/11/2012,4/18/2012,4/23/2012,783,1,783
SO47824,5268,48,4/12/2012,4/19/2012,4/24/2012,2443,1,2443
SO47825,9561,45,4/12/2012,4/19/2012,4/24/2012,783,1,783
SO47826,11169,50,4/12/2012,4/19/2012,4/24/2012,2443,1,2443
SO47827,11176,50,4/12/2012,4/19/2012,4/24/2012,2443,1,2443
SO47828,10985,48,4/12/2012,4/19/2012,4/24/2012,2443,1,2443
SO47829,1707,123,4/12/2012,4/19/2012,4/24/2012,2071,1,2071
SO47830,8309,131,4/13/2012,4/20/2012,4/25/2012,1000,1,1000
SO47831,1282,122,4/13/2012,4/20/2012,4/25/2012,2049,1,2049
SO47832,2479,49,4/13/2012,4/20/2012,4/25/2012,2443,1,2443
SO47833,11032,139,4/13/2012,4/20/2012,4/25/2012,2182,1,2182
SO47834,11197,140,4/13/2012,4/20/2012,4/25/2012,2182,1,2182
SO47835,13905,131,4/13/2012,4/20/2012,4/25/2012,1000,1,1000
SO47836,17708,125,4/14/2012,4/21/2012,4/26/2012,2071,1,2071
SO47837,1278,125,4/14/2012,4/21/2012,4/26/2012,2071,1,2071
SO47838,2457,143,4/14/2012,4/21/2012,4/26/2012,2182,1,2182
SO47839,9839,45,4/14/2012,4/21/2012,4/26/2012,783,1,783
SO47840,9585,40,4/14/2012,4/21/2012,4/26/2012,783,1,783
SO47841,15491,122,4/14/2012,4/21/2012,4/26/2012,2049,1,2049
SO47842,4339,46,4/14/2012,4/21/2012,4/26/2012,783,1,783
SO47843,4340,39,4/14/2012,4/21/2012,4/26/2012,783,1,783
SO47844,10997,143,4/14/2012,4/21/2012,4/26/2012,2182,1,2182
SO47845,5207,49,4/15/2012,4/22/2012,4/27/2012,2443,1,2443
SO47846,3780,48,4/15/2012,4/22/2012,4/27/2012,2443,1,2443
SO47847,5279,48,4/15/2012,4/22/2012,4/27/2012,2443,1,2443
SO47848,15329,120,4/15/2012,4/22/2012,4/27/2012,2049,1,2049
SO47849,4343,46,4/15/2012,4/22/2012,4/27/2012,783,1,783
SO47850,4351,45,4/15/2012,4/22/2012,4/27/2012,783,1,783
SO47851,15332,120,4/16/2012,4/23/2012,4/28/2012,2049,1,2049
SO47852,15343,124,4/16/2012,4/23/2012,4/28/2012,2071,1,2071
SO47853,15488,122,4/16/2012,4/23/2012,4/28/2012,2049,1,2049
SO47854,4342,45,4/16/2012,4/23/2012,4/28/2012,783,1,783
SO47855,1988,124,4/16/2012,4/23/2012,4/28/2012,2071,1,2071
SO47856,1996,122,4/16/2012,4/23/2012,4/28/2012,2049,1,2049
SO47857,2025,121,4/16/2012,4/23/2012,4/28/2012,2049,1,2049
SO47858,8303,132,4/17/2012,4/24/2012,4/29/2012,1000,1,1000
SO47859,17714,120,4/17/2012,4/24/2012,4/29/2012,2049,1,2049
SO47860,15340,123,4/17/2012,4/24/2012,4/29/2012,2071,1,2071
SO47861,9471,125,4/17/2012,4/24/2012,4/29/2012,2071,1,2071
SO47862,11200,142,4/17/2012,4/24/2012,4/29/2012,2182,1,2182
SO47863,4352,46,4/17/2012,4/24/2012,4/29/2012,783,1,783
SO47864,10967,139,4/17/2012,4/24/2012,4/29/2012,2182,1,2182
SO47865,1702,123,4/17/2012,4/24/2012,4/29/2012,2071,1,2071
SO47866,1991,123,4/17/2012,4/24/2012,4/29/2012,2071,1,2071
SO47867,1992,121,4/17/2012,4/24/2012,4/29/2012,2049,1,2049
SO47868,2022,124,4/17/2012,4/24/2012,4/29/2012,2071,1,2071
SO47869,15191,42,4/17/2012,4/24/2012,4/29/2012,783,1,783
SO47870,8306,131,4/18/2012,4/25/2012,4/30/2012,1000,1,1000
SO47871,3709,143,4/18/2012,4/25/2012,4/30/2012,2182,1,2182
SO47872,3791,142,4/18/2012,4/25/2012,4/30/2012,2182,1,2182
SO47873,15322,131,4/18/2012,4/25/2012,4/30/2012,1000,1,1000
SO47874,2463,139,4/18/2012,4/25/2012,4/30/2012,2182,1,2182
SO47875,14993,140,4/18/2012,4/25/2012,4/30/2012,2182,1,2182
SO47876,9849,36,4/18/2012,4/25/2012,4/30/2012,783,1,783
SO47877,9852,46,4/18/2012,4/25/2012,4/30/2012,783,1,783
SO47878,1703,120,4/18/2012,4/25/2012,4/30/2012,2049,1,2049
SO47879,7158,133,4/19/2012,4/26/2012,5/1/2012,1000,1,1000
SO47880,17690,121,4/19/2012,4/26/2012,5/1/2012,2049,1,2049
SO47881,5554,142,4/19/2012,4/26/2012,5/1/2012,2182,1,2182
SO47882,2465,140,4/19/2012,4/26/2012,5/1/2012,2182,1,2182
SO47883,15482,123,4/19/2012,4/26/2012,5/1/2012,2071,1,2071
SO47884,11031,50,4/19/2012,4/26/2012,5/1/2012,2443,1,2443
SO47885,13902,132,4/19/2012,4/26/2012,5/1/2012,1000,1,1000
SO47886,2012,120,4/19/2012,4/26/2012,5/1/2012,2049,1,2049
SO47887,2013,125,4/19/2012,4/26/2012,5/1/2012,2071,1,2071
SO47888,2051,124,4/19/2012,4/26/2012,5/1/2012,2071,1,2071
SO47889,5542,141,4/20/2012,4/27/2012,5/2/2012,2182,1,2182
SO47890,5264,50,4/20/2012,4/27/2012,5/2/2012,2443,1,2443
SO47891,5291,139,4/20/2012,4/27/2012,5/2/2012,2182,1,2182
SO47892,15374,134,4/20/2012,4/27/2012,5/2/2012,1000,1,1000
SO47893,14990,143,4/20/2012,4/27/2012,5/2/2012,2182,1,2182
SO47894,15345,120,4/20/2012,4/27/2012,5/2/2012,2049,1,2049
SO47895,4348,39,4/20/2012,4/27/2012,5/2/2012,783,1,783
SO47896,6207,134,4/21/2012,4/28/2012,5/3/2012,1000,1,1000
SO47897,5574,141,4/21/2012,4/28/2012,5/3/2012,2182,1,2182
SO47898,8277,46,4/21/2012,4/28/2012,5/3/2012,783,1,783
SO47899,1997,120,4/21/2012,4/28/2012,5/3/2012,2049,1,2049
SO47900,2036,122,4/21/2012,4/28/2012,5/3/2012,2049,1,2049
SO47901,2076,124,4/21/2012,4/28/2012,5/3/2012,2071,1,2071
SO47902,2077,121,4/21/2012,4/28/2012,5/3/2012,2049,1,2049
SO47903,3715,48,4/22/2012,4/29/2012,5/4/2012,2443,1,2443
SO47904,5563,141,4/22/2012,4/29/2012,5/4/2012,2182,1,2182
SO47905,18337,139,4/22/2012,4/29/2012,5/4/2012,2182,1,2182
SO47906,16083,36,4/22/2012,4/29/2012,5/4/2012,783,1,783
SO47907,11000,49,4/22/2012,4/29/2012,5/4/2012,2443,1,2443
SO47908,9469,122,4/22/2012,4/29/2012,5/4/2012,2049,1,2049
SO47909,2000,125,4/22/2012,4/29/2012,5/4/2012,2071,1,2071
SO47910,2050,123,4/22/2012,4/29/2012,5/4/2012,2071,1,2071
SO47911,2078,120,4/22/2012,4/29/2012,5/4/2012,2049,1,2049
SO47912,17725,121,4/23/2012,4/30/2012,5/5/2012,2049,1,2049
SO47913,18160,48,4/23/2012,4/30/2012,5/5/2012,2443,1,2443
SO47914,9557,40,4/23/2012,4/30/2012,5/5/2012,783,1,783
SO47915,15352,121,4/23/2012,4/30/2012,5/5/2012,2049,1,2049
SO47916,13904,131,4/23/2012,4/30/2012,5/5/2012,1000,1,1000
SO47917,2002,120,4/23/2012,4/30/2012,5/5/2012,2049,1,2049
SO47918,2007,122,4/23/2012,4/30/2012,5/5/2012,2049,1,2049
SO47919,6217,130,4/24/2012,5/1/2012,5/6/2012,1000,1,1000
SO47920,1283,120,4/24/2012,5/1/2012,5/6/2012,2049,1,2049
SO47921,3797,142,4/24/2012,5/1/2012,5/6/2012,2182,1,2182
SO47922,2469,142,4/24/2012,5/1/2012,5/6/2012,2182,1,2182
SO47923,15487,120,4/24/2012,5/1/2012,5/6/2012,2049,1,2049
SO47924,11172,141,4/24/2012,5/1/2012,5/6/2012,2182,1,2182
SO47925,13901,132,4/24/2012,5/1/2012,5/6/2012,1000,1,1000
SO47926,2080,121,4/24/2012,5/1/2012,5/6/2012,2049,1,2049
SO47927,15189,44,4/24/2012,5/1/2012,5/6/2012,783,1,783
SO47928,18155,141,4/25/2012,5/2/2012,5/7/2012,2182,1,2182
SO47929,18282,48,4/25/2012,5/2/2012,5/7/2012,2443,1,2443
SO47930,10983,141,4/25/2012,5/2/2012,5/7/2012,2182,1,2182
SO47931,5532,50,4/26/2012,5/3/2012,5/8/2012,2443,1,2443
SO47932,5562,139,4/26/2012,5/3/2012,5/8/2012,2182,1,2182
SO47933,5271,139,4/26/2012,5/3/2012,5/8/2012,2182,1,2182
SO47934,3107,132,4/26/2012,5/3/2012,5/8/2012,1000,1,1000
SO47935,11195,140,4/26/2012,5/3/2012,5/8/2012,2182,1,2182
SO47936,15193,47,4/26/2012,5/3/2012,5/8/2012,783,1,783
SO47937,9550,45,4/27/2012,5/4/2012,5/9/2012,783,1,783
SO47938,10970,143,4/27/2012,5/4/2012,5/9/2012,2182,1,2182
SO47939,10988,143,4/27/2012,5/4/2012,5/9/2012,2182,1,2182
SO47940,1995,124,4/27/2012,5/4/2012,5/9/2012,2071,1,2071
SO47941,2011,125,4/27/2012,5/4/2012,5/9/2012,2071,1,2071
SO47942,15168,41,4/27/2012,5/4/2012,5/9/2012,783,1,783
SO47943,6197,132,4/28/2012,5/5/2012,5/10/2012,1000,1,1000
SO47944,17691,122,4/28/2012,5/5/2012,5/10/2012,2049,1,2049
SO47945,3792,50,4/28/2012,5/5/2012,5/10/2012,2443,1,2443
SO47946,3803,49,4/28/2012,5/5/2012,5/10/2012,2443,1,2443
SO47947,3110,133,4/28/2012,5/5/2012,5/10/2012,1000,1,1000
SO47948,2451,49,4/28/2012,5/5/2012,5/10/2012,2443,1,2443
SO47949,2478,141,4/28/2012,5/5/2012,5/10/2012,2182,1,2182
SO47950,15485,125,4/28/2012,5/5/2012,5/10/2012,2071,1,2071
SO47951,1701,125,4/28/2012,5/5/2012,5/10/2012,2071,1,2071
SO47952,11194,49,4/28/2012,5/5/2012,5/10/2012,2443,1,2443
SO47953,10975,49,4/28/2012,5/5/2012,5/10/2012,2443,1,2443
SO47954,15192,46,4/28/2012,5/5/2012,5/10/2012,783,1,783
SO47955,5555,141,4/29/2012,5/6/2012,5/11/2012,2182,1,2182
SO47956,5272,49,4/29/2012,5/6/2012,5/11/2012,2443,1,2443
SO47957,3096,134,4/29/2012,5/6/2012,5/11/2012,1000,1,1000
SO47958,4350,43,4/29/2012,5/6/2012,5/11/2012,783,1,783
SO47959,15190,42,4/29/2012,5/6/2012,5/11/2012,783,1,783
SO48093,5589,141,4/30/2012,5/7/2012,5/12/2012,2182,1,2182
SO48094,2658,50,4/30/2012,5/7/2012,5/12/2012,2443,1,2443
SO48095,9591,39,4/30/2012,5/7/2012,5/12/2012,783,1,783
SO48096,4399,43,4/30/2012,5/7/2012,5/12/2012,783,1,783
SO48097,11413,49,4/30/2012,5/7/2012,5/12/2012,2443,1,2443
SO48098,11401,141,4/30/2012,5/7/2012,5/12/2012,2182,1,2182
SO48099,1129,121,5/1/2012,5/8/2012,5/13/2012,2049,1,2049
SO48100,15547,125,5/1/2012,5/8/2012,5/13/2012,2071,1,2071
SO48101,11576,49,5/1/2012,5/8/2012,5/13/2012,2443,1,2443
SO48102,11577,142,5/1/2012,5/8/2012,5/13/2012,2182,1,2182
SO48103,5390,141,5/2/2012,5/9/2012,5/14/2012,2182,1,2182
SO48104,9860,46,5/2/2012,5/9/2012,5/14/2012,783,1,783
SO48105,15514,125,5/2/2012,5/9/2012,5/14/2012,2071,1,2071
SO48106,9547,121,5/2/2012,5/9/2012,5/14/2012,2049,1,2049
SO48107,11581,50,5/2/2012,5/9/2012,5/14/2012,2443,1,2443
SO48108,13906,134,5/2/2012,5/9/2012,5/14/2012,1000,1,1000
SO48109,2490,49,5/3/2012,5/10/2012,5/15/2012,2443,1,2443
SO48110,5308,143,5/4/2012,5/11/2012,5/16/2012,2182,1,2182
SO48111,3113,131,5/4/2012,5/11/2012,5/16/2012,1000,1,1000
SO48112,2713,143,5/4/2012,5/11/2012,5/16/2012,2182,1,2182
SO48113,9717,40,5/4/2012,5/11/2012,5/16/2012,783,1,783
SO48114,15440,45,5/4/2012,5/11/2012,5/16/2012,783,1,783
SO48115,15443,45,5/4/2012,5/11/2012,5/16/2012,783,1,783
SO48116,8313,130,5/5/2012,5/12/2012,5/17/2012,1000,1,1000
SO48117,3931,141,5/5/2012,5/12/2012,5/17/2012,2182,1,2182
SO48118,5310,141,5/5/2012,5/12/2012,5/17/2012,2182,1,2182
SO48119,3852,143,5/5/2012,5/12/2012,5/17/2012,2182,1,2182
SO48120,4389,47,5/5/2012,5/12/2012,5/17/2012,783,1,783
SO48121,11411,49,5/5/2012,5/12/2012,5/17/2012,2443,1,2443
SO48122,11208,49,5/5/2012,5/12/2012,5/17/2012,2443,1,2443
SO48123,2081,121,5/5/2012,5/12/2012,5/17/2012,2049,1,2049
SO48124,15437,42,5/5/2012,5/12/2012,5/17/2012,783,1,783
SO48125,3240,134,5/6/2012,5/13/2012,5/18/2012,1000,1,1000
SO48126,3116,133,5/6/2012,5/13/2012,5/18/2012,1000,1,1000
SO48127,9599,38,5/6/2012,5/13/2012,5/18/2012,783,1,783
SO48128,15535,123,5/6/2012,5/13/2012,5/18/2012,2071,1,2071
SO48129,11583,141,5/6/2012,5/13/2012,5/18/2012,2182,1,2182
SO48130,5830,48,5/7/2012,5/14/2012,5/19/2012,2443,1,2443
SO48131,9484,121,5/7/2012,5/14/2012,5/19/2012,2049,1,2049
SO48132,15522,123,5/7/2012,5/14/2012,5/19/2012,2071,1,2071
SO48133,11572,141,5/7/2012,5/14/2012,5/19/2012,2182,1,2182
SO48134,11203,143,5/7/2012,5/14/2012,5/19/2012,2182,1,2182
SO48135,13911,131,5/7/2012,5/14/2012,5/19/2012,1000,1,1000
SO48136,2083,124,5/7/2012,5/14/2012,5/19/2012,2071,1,2071
SO48137,1131,123,5/8/2012,5/15/2012,5/20/2012,2071,1,2071
SO48138,3819,139,5/8/2012,5/15/2012,5/20/2012,2182,1,2182
SO48139,11858,50,5/8/2012,5/15/2012,5/20/2012,2443,1,2443
SO48140,4375,44,5/8/2012,5/15/2012,5/20/2012,783,1,783
SO48141,1300,124,5/9/2012,5/16/2012,5/21/2012,2071,1,2071
SO48142,1214,122,5/9/2012,5/16/2012,5/21/2012,2049,1,2049
SO48143,9721,42,5/9/2012,5/16/2012,5/21/2012,783,1,783
SO48144,5824,50,5/9/2012,5/16/2012,5/21/2012,2443,1,2443
SO48145,15492,122,5/9/2012,5/16/2012,5/21/2012,2049,1,2049
SO48146,11579,143,5/9/2012,5/16/2012,5/21/2012,2182,1,2182
SO48147,11846,141,5/9/2012,5/16/2012,5/21/2012,2182,1,2182
SO48148,615,122,5/10/2012,5/17/2012,5/22/2012,2049,1,2049
SO48149,5299,143,5/10/2012,5/17/2012,5/22/2012,2182,1,2182
SO48150,5823,49,5/10/2012,5/17/2012,5/22/2012,2443,1,2443
SO48151,8281,39,5/10/2012,5/17/2012,5/22/2012,783,1,783
SO48152,15537,123,5/10/2012,5/17/2012,5/22/2012,2071,1,2071
SO48153,15576,122,5/10/2012,5/17/2012,5/22/2012,2049,1,2049
SO48154,11403,141,5/10/2012,5/17/2012,5/22/2012,2182,1,2182
SO48155,11409,143,5/10/2012,5/17/2012,5/22/2012,2182,1,2182
SO48156,11582,141,5/10/2012,5/17/2012,5/22/2012,2182,1,2182
SO48157,11852,143,5/10/2012,5/17/2012,5/22/2012,2182,1,2182
SO48158,15434,43,5/10/2012,5/17/2012,5/22/2012,783,1,783
SO48159,8323,134,5/11/2012,5/18/2012,5/23/2012,1000,1,1000
SO48160,3849,143,5/11/2012,5/18/2012,5/23/2012,2182,1,2182
SO48161,5939,143,5/11/2012,5/18/2012,5/23/2012,2182,1,2182
SO48162,2715,49,5/11/2012,5/18/2012,5/23/2012,2443,1,2443
SO48163,11855,140,5/11/2012,5/18/2012,5/23/2012,2182,1,2182
SO48164,15439,43,5/11/2012,5/18/2012,5/23/2012,783,1,783
SO48165,5328,139,5/12/2012,5/19/2012,5/24/2012,2182,1,2182
SO48166,2485,48,5/12/2012,5/19/2012,5/24/2012,2443,1,2443
SO48167,15540,122,5/12/2012,5/19/2012,5/24/2012,2049,1,2049
SO48168,11905,139,5/12/2012,5/19/2012,5/24/2012,2182,1,2182
SO48169,2654,141,5/13/2012,5/20/2012,5/25/2012,2182,1,2182
SO48170,614,124,5/13/2012,5/20/2012,5/25/2012,2071,1,2071
SO48171,5314,50,5/13/2012,5/20/2012,5/25/2012,2443,1,2443
SO48172,2659,49,5/13/2012,5/20/2012,5/25/2012,2443,1,2443
SO48173,2705,140,5/13/2012,5/20/2012,5/25/2012,2182,1,2182
SO48174,5828,50,5/14/2012,5/21/2012,5/26/2012,2443,1,2443
SO48175,15546,124,5/14/2012,5/21/2012,5/26/2012,2071,1,2071
SO48176,4380,41,5/14/2012,5/21/2012,5/26/2012,783,1,783
SO48177,6634,132,5/15/2012,5/22/2012,5/27/2012,1000,1,1000
SO48178,1126,123,5/15/2012,5/22/2012,5/27/2012,2071,1,2071
SO48179,5829,49,5/15/2012,5/22/2012,5/27/2012,2443,1,2443
SO48180,5317,142,5/15/2012,5/22/2012,5/27/2012,2182,1,2182
SO48181,2706,50,5/15/2012,5/22/2012,5/27/2012,2443,1,2443
SO48182,15601,121,5/15/2012,5/22/2012,5/27/2012,2049,1,2049
SO48183,11584,139,5/15/2012,5/22/2012,5/27/2012,2182,1,2182
SO48184,13909,130,5/15/2012,5/22/2012,5/27/2012,1000,1,1000
SO48185,1287,121,5/16/2012,5/23/2012,5/28/2012,2049,1,2049
SO48186,5298,142,5/16/2012,5/23/2012,5/28/2012,2182,1,2182
SO48187,9863,40,5/16/2012,5/23/2012,5/28/2012,783,1,783
SO48188,11580,141,5/16/2012,5/23/2012,5/28/2012,2182,1,2182
SO48189,4372,47,5/16/2012,5/23/2012,5/28/2012,783,1,783
SO48190,15444,46,5/16/2012,5/23/2012,5/28/2012,783,1,783
SO48191,8293,44,5/17/2012,5/24/2012,5/29/2012,783,1,783
SO48192,2703,141,5/17/2012,5/24/2012,5/29/2012,2182,1,2182
SO48193,15500,123,5/17/2012,5/24/2012,5/29/2012,2071,1,2071
SO48194,11402,49,5/17/2012,5/24/2012,5/29/2012,2443,1,2443
SO48195,11400,143,5/17/2012,5/24/2012,5/29/2012,2182,1,2182
SO48196,15441,42,5/17/2012,5/24/2012,5/29/2012,783,1,783
SO48197,15423,46,5/17/2012,5/24/2012,5/29/2012,783,1,783
SO48198,7165,134,5/18/2012,5/25/2012,5/30/2012,1000,1,1000
SO48199,5596,139,5/18/2012,5/25/2012,5/30/2012,2182,1,2182
SO48200,15538,120,5/18/2012,5/25/2012,5/30/2012,2049,1,2049
SO48201,15602,125,5/18/2012,5/25/2012,5/30/2012,2071,1,2071
SO48202,1226,125,5/19/2012,5/26/2012,5/31/2012,2071,1,2071
SO48203,1227,121,5/19/2012,5/26/2012,5/31/2012,2049,1,2049
SO48204,15446,40,5/19/2012,5/26/2012,5/31/2012,783,1,783
SO48205,15510,122,5/19/2012,5/26/2012,5/31/2012,2049,1,2049
SO48206,15539,123,5/19/2012,5/26/2012,5/31/2012,2071,1,2071
SO48207,11408,139,5/19/2012,5/26/2012,5/31/2012,2182,1,2182
SO48208,11202,50,5/19/2012,5/26/2012,5/31/2012,2443,1,2443
SO48209,4370,45,5/19/2012,5/26/2012,5/31/2012,783,1,783
SO48210,2090,124,5/19/2012,5/26/2012,5/31/2012,2071,1,2071
SO48211,6635,132,5/20/2012,5/27/2012,6/1/2012,1000,1,1000
SO48212,1290,122,5/20/2012,5/27/2012,6/1/2012,2049,1,2049
SO48213,1293,120,5/20/2012,5/27/2012,6/1/2012,2049,1,2049
SO48214,5410,48,5/20/2012,5/27/2012,6/1/2012,2443,1,2443
SO48215,15483,133,5/20/2012,5/27/2012,6/1/2012,1000,1,1000
SO48216,9720,47,5/20/2012,5/27/2012,6/1/2012,783,1,783
SO48217,4381,47,5/20/2012,5/27/2012,6/1/2012,783,1,783
SO48218,5595,48,5/21/2012,5/28/2012,6/2/2012,2443,1,2443
SO48219,15512,124,5/21/2012,5/28/2012,6/2/2012,2071,1,2071
SO48220,11410,140,5/21/2012,5/28/2012,6/2/2012,2182,1,2182
SO48221,4366,41,5/21/2012,5/28/2012,6/2/2012,783,1,783
SO48222,3117,130,5/22/2012,5/29/2012,6/3/2012,1000,1,1000
SO48223,3121,131,5/22/2012,5/29/2012,6/3/2012,1000,1,1000
SO48224,15582,124,5/22/2012,5/29/2012,6/3/2012,2071,1,2071
SO48225,11574,143,5/22/2012,5/29/2012,6/3/2012,2182,1,2182
SO48226,15445,42,5/22/2012,5/29/2012,6/3/2012,783,1,783
SO48227,3814,48,5/23/2012,5/30/2012,6/4/2012,2443,1,2443
SO48228,5599,48,5/23/2012,5/30/2012,6/4/2012,2443,1,2443
SO48229,15511,124,5/23/2012,5/30/2012,6/4/2012,2071,1,2071
SO48230,15531,121,5/23/2012,5/30/2012,6/4/2012,2049,1,2049
SO48231,15580,122,5/23/2012,5/30/2012,6/4/2012,2049,1,2049
SO48232,4397,44,5/23/2012,5/30/2012,6/4/2012,783,1,783
SO48233,11851,143,5/23/2012,5/30/2012,6/4/2012,2182,1,2182
SO48234,11204,139,5/23/2012,5/30/2012,6/4/2012,2182,1,2182
SO48235,4368,45,5/23/2012,5/30/2012,6/4/2012,783,1,783
SO48236,15424,36,5/23/2012,5/30/2012,6/4/2012,783,1,783
SO48237,3926,142,5/24/2012,5/31/2012,6/5/2012,2182,1,2182
SO48238,5832,48,5/24/2012,5/31/2012,6/5/2012,2443,1,2443
SO48239,2701,139,5/24/2012,5/31/2012,6/5/2012,2182,1,2182
SO48240,9857,46,5/24/2012,5/31/2012,6/5/2012,783,1,783
